Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
,,,,,,calibration,0,10,2,1750,5,V,0,left,0.5326545659918338,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,10,2,1750,6,N,0,right,0.6039233909978066,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,10,2,1750,7,V,1,right,0.6009803540073335,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,10,2,1750,8,S,0,left,0.52501770798699,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,10,2,1750,,,,,,,,0.08333333333333333,0.5,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,0.6136067206243752,1,5,0,0,0,1,2,2,6,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,1750,,,,,,,,,,,,,,,,,,,,,,,,,8,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,1,N,0,left,0.6142862890264951,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,2,N,0,left,0.45857086800970137,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,3,C,0,left,1.0665538760076743,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,4,F,0,left,0.7560977310058661,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,5,C,1,right,0.7067182589962613,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,6,F,1,right,0.6683026849932503,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,7,X,0,left,0.49970252299681306,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,28,2,2107,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.681461747290866,0,5,0,0,0,0,0,2,5,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2107,,,,,,,,,,,,,,,,,,,,,,,,,9,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,1,V,0,left,0.5477916999952868,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,2,S,0,left,0.4250853649864439,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,3,F,0,left,0.6737381250131875,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,4,J,0,left,0.5402787319908384,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,5,F,1,right,0.6734339440008625,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,6,J,1,left,0.3436112919880543,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,,,,,,,,0.125,0.5,1.0,0.0,0.0,0.0,0.5339898596624456,1,4,0,0,0,0,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,10,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,1,X,0,left,0.5674765539879445,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,2,N,0,left,0.32020024000667036,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,3,V,0,left,0.5434827450080775,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,4,N,1,left,0.4047806719900109,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,5,S,0,left,0.8260688669979572,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,6,N,1,right,0.693686726008309,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,3,2,2583,,,,,,,,0.125,0.5,1.0,0.0,0.0,0.0,0.5592826339998282,1,4,0,0,0,0,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,11,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,1,C,0,left,0.43281841100542806,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,2,C,0,left,0.35641575799672864,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,3,C,1,right,0.6583460730034858,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,4,N,0,left,0.5922427019977476,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,5,C,1,right,0.6411329779948574,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,6,V,0,left,0.48149171701516025,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,1,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5270746065022346,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,12,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,1,V,0,left,0.6623537899868097,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,2,S,0,left,0.5831976470071822,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,3,F,0,left,0.7250520289817359,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,4,J,0,left,0.45123115001479164,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,5,F,1,right,0.5572738479822874,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,6,J,1,right,0.7370178879937157,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.6193543919944204,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,13,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,1,F,0,left,0.5437928670144174,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,2,X,0,left,0.4814097009948455,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,3,Q,0,left,0.5604071900015697,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,4,V,0,left,0.5254962079925463,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,5,Q,1,right,0.4466850059980061,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,6,V,1,right,0.7778580779850017,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,22,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5559415083310645,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,14,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,1,V,0,left,0.4644343440013472,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,2,C,0,left,0.3315605279931333,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,3,V,1,left,0.3221921889926307,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,4,C,1,right,0.6254370560054667,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,5,N,0,left,0.5755228420021012,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,6,J,0,left,0.6522529619978741,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,,,,,,,,0.125,0.5,1.0,0.0,0.0,0.0,0.49523332016542554,1,4,0,0,0,0,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,15,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,1,J,0,left,0.6164087379875127,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,2,J,0,right,0.7247869860148057,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,3,V,0,left,0.9086557789996732,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,4,J,1,right,0.6405369279964361,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,5,V,1,right,0.7567057670094073,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,6,Q,0,left,0.4624851960106753,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,,,,,,,,0.0625,0.0,0.75,0.25,0.0,0.25,0.6849298990030851,0,3,0,0,0,1,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,16,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,1,F,0,left,0.5838872029853519,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,2,Q,0,left,0.6154128900088836,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,3,X,0,left,0.7148833179962821,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,4,Q,1,right,0.43459989700932056,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,5,X,1,right,0.6137370580108836,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,6,J,0,left,0.5908360270259436,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5922260655061109,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,17,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,1,J,0,left,0.47818496101535857,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,2,Q,0,left,0.4889703349908814,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,3,F,0,left,0.4638080769800581,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,4,Q,1,right,0.2923601160000544,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,5,F,1,left,0.36434387700865045,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,6,V,0,left,0.48285146499983966,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,26,2,2583,,,,,,,,0.125,0.5,1.0,0.0,0.0,0.0,0.4284198051658071,1,4,0,0,0,0,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,18,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,1,V,0,left,0.0,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,2,S,0,left,0.5828717619879171,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,3,F,0,left,0.642501219001133,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,4,J,0,left,0.6070746360055637,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,5,F,1,right,0.5483954670198727,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,6,J,1,right,0.6743526509962976,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,4,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.509199289168464,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,19,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,1,J,0,left,0.0,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,2,J,0,left,0.4630289839988109,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,3,V,0,right,0.9467626700061373,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,4,J,1,left,0.489389366004616,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,5,V,1,right,0.8825170249911025,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,6,Q,0,left,0.8083127250138205,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,35,2,2583,,,,,,,,0.0625,0.5,0.75,0.25,0.0,0.25,0.5983351283357479,1,3,0,0,0,1,2,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,20,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,1,F,0,left,1.241888074990129,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,2,Q,0,left,0.39486985601251945,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,3,X,0,left,0.5626868910039775,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,4,Q,1,right,0.996914729999844,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,5,X,1,right,0.6922928140265867,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,6,J,0,left,0.4728850290121045,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,33,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.7269228991741935,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,21,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,1,V,0,left,0.36042635000194423,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,2,C,0,left,0.3063514849927742,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,3,V,1,left,0.5123894329881296,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,4,C,1,right,0.8077404930081684,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,5,N,0,left,0.697579241998028,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,6,J,0,left,0.5916141569905449,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,25,2,2583,,,,,,,,0.125,0.5,1.0,0.0,0.0,0.0,0.5460168599965982,1,4,0,0,0,0,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,22,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,1,S,0,left,0.48070297500817105,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,2,V,0,left,0.388222374022007,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,3,X,0,left,0.5252270149940159,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,4,S,0,right,0.5401043120073155,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,5,X,1,right,0.5756780189985875,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,6,S,1,right,0.9420203829940874,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,9,2,2583,,,,,,,,0.0625,0.0,0.75,0.25,0.0,0.25,0.575325846337364,0,3,0,0,0,1,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,23,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,1,S,0,left,0.3786563249886967,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,2,F,0,left,0.49694638498476706,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,3,V,0,left,0.6405381550139282,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,4,J,0,left,0.7423833410139196,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,5,V,1,right,0.9146117659984156,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,6,J,1,right,0.6156595700012986,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,21,2,2583,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.6314659236668376,0,4,0,0,0,0,0,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,24,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,1,X,0,left,0.42305080700316466,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,2,X,0,left,0.45588384199072607,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,3,X,1,left,0.5807854199956637,1,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,4,X,1,right,0.6183155100152362,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,5,Q,0,left,0.9594875989714637,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,6,J,0,left,0.7477136300003622,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,14,2,2583,,,,,,,,0.125,0.5,1.0,0.0,0.0,0.0,0.6308728013294361,1,4,0,0,0,0,1,2,4,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,2583,,,,,,,,,,,,,,,,,,,,,,,,,25,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,18,2,2583,1,Q,0,left,0.5540066999965347,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,18,2,2583,2,X,0,left,0.4100280760030728,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,18,2,2583,3,N,0,left,0.6661131620057859,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,18,2,2583,4,X,1,right,0.7750425080012064,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,18,2,2583,5,N,1,right,0.708861741994042,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,18,2,2583,6,V,0,left,0.5123283730063122,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
