subj_idx,ChoiceRT,ChoiceDemand,TaskDemand,trial,DemandAversive_on,DemandAversive_off_T1,DemandAversive_off_T2,DemandAversive_off_T3,DemandAvoidance_true,response,rt,split_by,feedback,q_init
110,0.005938871,hard,mid,17,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.005938871,0,0.5,0.5
110,0.010543942,hard,mid,18,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010543942,0,0.5,0.5
110,0.010839629,hard,mid,19,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010839629,0,0.5,0.5
110,0.010609325,hard,mid,20,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010609325,0,0.5,0.5
110,0.006506412,hard,mid,21,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.006506412,0,0.5,0.5
110,0.010264799,hard,mid,22,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010264799,0,0.5,0.5
110,0.010747451,hard,mid,23,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010747451,0,0.5,0.5
110,0.01052613,hard,mid,24,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.01052613,0,0.5,0.5
110,0.006543,hard,mid,25,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.006543,0,0.5,0.5
110,0.01099999,hard,mid,26,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.01099999,0,0.5,0.5
110,0.010111104,hard,mid,27,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010111104,0,0.5,0.5
110,0.006505857,hard,mid,28,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.006505857,0,0.5,0.5
110,0.010387896,hard,mid,29,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010387896,0,0.5,0.5
110,0.010262782,hard,mid,30,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010262782,0,0.5,0.5
110,0.010671341,hard,mid,31,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010671341,0,0.5,0.5
110,0.010530256,hard,mid,32,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010530256,0,0.5,0.5
110,0.010556503,hard,mid,33,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010556503,0,0.5,0.5
110,0.006728069,hard,mid,34,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.006728069,0,0.5,0.5
110,0.010502533,hard,mid,35,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010502533,0,0.5,0.5
110,0.006457685,easy,mid,36,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.006457685,0,0.5,0.5
110,0.010451688,hard,mid,37,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010451688,0,0.5,0.5
110,0.010617835,hard,mid,38,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010617835,0,0.5,0.5
110,0.010153761,hard,mid,39,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010153761,0,0.5,0.5
110,0.010096554,hard,mid,40,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010096554,0,0.5,0.5
110,0.01033607,hard,mid,41,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.01033607,0,0.5,0.5
110,0.006678788,easy,mid,42,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.006678788,0,0.5,0.5
110,0.010224972,hard,mid,43,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010224972,0,0.5,0.5
110,0.011114562,hard,mid,44,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.011114562,0,0.5,0.5
110,0.006484722,hard,mid,45,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.006484722,0,0.5,0.5
110,0.01081568,hard,mid,46,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.01081568,0,0.5,0.5
110,0.010600406,hard,mid,47,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010600406,0,0.5,0.5
110,0.006548333,hard,mid,48,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.006548333,0,0.5,0.5
110,0.010406613,hard,mid,49,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010406613,0,0.5,0.5
110,0.010603989,hard,mid,50,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010603989,0,0.5,0.5
111,0.010078318,easy,mid,1,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010078318,0,0.5,1
111,0.010227683,hard,mid,2,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010227683,0,0.5,1
111,0.006929857,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006929857,0,0.5,1
111,0.010493464,easy,mid,4,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010493464,0,0.5,1
111,0.010533815,easy,mid,5,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010533815,0,0.5,1
111,0.010015216,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010015216,0,0.5,1
111,0.006674974,easy,mid,7,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006674974,0,0.5,1
111,0.010161242,hard,mid,8,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010161242,0,0.5,1
111,0.010791764,hard,mid,9,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010791764,0,0.5,1
111,0.007147431,easy,mid,10,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007147431,0,0.5,1
111,0.01068718,hard,mid,11,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.01068718,0,0.5,1
111,0.010676722,easy,mid,12,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010676722,0,0.5,1
111,0.010142734,hard,mid,13,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010142734,0,0.5,1
111,0.010164258,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010164258,0,0.5,1
111,0.007108674,hard,mid,15,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.007108674,0,0.5,1
111,0.009962569,hard,mid,16,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009962569,0,0.5,1
111,0.005860263,easy,mid,17,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005860263,0,0.5,1
111,0.010204812,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010204812,0,0.5,1
111,0.009246117,easy,mid,19,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009246117,0,0.5,1
111,0.010295739,hard,mid,20,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010295739,0,0.5,1
111,0.009538381,hard,mid,21,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009538381,0,0.5,1
111,0.0098424,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.0098424,0,0.5,1
111,0.007110326,hard,mid,23,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.007110326,0,0.5,1
111,0.006845912,easy,mid,24,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006845912,0,0.5,1
111,0.010413939,easy,mid,25,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010413939,0,0.5,1
111,0.009976602,hard,mid,26,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009976602,0,0.5,1
111,0.006555942,hard,mid,27,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006555942,0,0.5,1
111,0.010449314,easy,mid,28,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010449314,0,0.5,1
111,0.006729362,hard,mid,29,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006729362,0,0.5,1
111,0.010142917,hard,mid,30,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010142917,0,0.5,1
111,0.006727482,easy,mid,31,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006727482,0,0.5,1
111,0.010281391,hard,mid,32,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010281391,0,0.5,1
111,0.006814445,easy,mid,33,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006814445,0,0.5,1
111,0.010282264,easy,mid,34,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010282264,0,0.5,1
111,0.006879009,easy,mid,35,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006879009,0,0.5,1
111,0.00681001,hard,mid,36,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.00681001,0,0.5,1
111,0.009771285,easy,mid,37,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009771285,0,0.5,1
111,0.010243648,hard,mid,38,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010243648,0,0.5,1
111,0.010021614,hard,mid,39,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010021614,0,0.5,1
111,0.012920459,easy,mid,40,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.012920459,0,0.5,1
111,0.007001696,easy,mid,41,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007001696,0,0.5,1
111,0.01002133,hard,mid,42,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.01002133,0,0.5,1
111,0.006862903,easy,mid,43,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006862903,0,0.5,1
111,0.006908698,hard,mid,44,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006908698,0,0.5,1
111,0.010066293,easy,mid,45,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010066293,0,0.5,1
111,0.00982457,easy,mid,46,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00982457,0,0.5,1
111,0.006656642,hard,mid,47,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006656642,0,0.5,1
111,0.010361488,hard,mid,48,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010361488,0,0.5,1
111,0.006546809,easy,mid,49,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006546809,0,0.5,1
111,0.010142126,hard,mid,50,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010142126,0,0.5,1
112,0.006785989,hard,mid,1,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006785989,0,0.5,1
112,0.00983278,easy,mid,2,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00983278,0,0.5,1
112,0.010012689,hard,mid,3,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010012689,0,0.5,1
112,0.009431408,easy,mid,4,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009431408,0,0.5,1
112,0.006114776,easy,mid,5,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006114776,0,0.5,1
112,0.010985662,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010985662,0,0.5,1
112,0.010370081,hard,mid,7,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010370081,0,0.5,1
112,0.010391045,easy,mid,8,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010391045,0,0.5,1
112,0.010264349,easy,mid,9,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010264349,0,0.5,1
112,0.010702791,hard,mid,10,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010702791,0,0.5,1
112,0.006856807,hard,mid,11,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006856807,0,0.5,1
112,0.006450314,hard,mid,12,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006450314,0,0.5,1
112,0.010282004,easy,mid,13,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010282004,0,0.5,1
112,0.010768479,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010768479,0,0.5,1
112,0.010090301,easy,mid,15,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010090301,0,0.5,1
112,0.010338233,easy,mid,16,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010338233,0,0.5,1
112,0.010166914,hard,mid,17,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010166914,0,0.5,1
112,0.00678501,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00678501,0,0.5,1
112,0.010214088,easy,mid,19,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010214088,0,0.5,1
112,0.01049878,easy,mid,20,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01049878,0,0.5,1
112,0.00648818,easy,mid,21,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00648818,0,0.5,1
112,0.011179623,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.011179623,0,0.5,1
112,0.010676025,hard,mid,23,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010676025,0,0.5,1
112,0.01052408,easy,mid,24,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01052408,0,0.5,1
112,0.010170875,hard,mid,25,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010170875,0,0.5,1
112,0.010147402,hard,mid,26,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010147402,0,0.5,1
112,0.010355272,easy,mid,27,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010355272,0,0.5,1
112,0.012822417,easy,mid,28,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.012822417,0,0.5,1
112,0.006913035,hard,mid,29,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006913035,0,0.5,1
112,0.010425573,easy,mid,30,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010425573,0,0.5,1
112,0.00680956,easy,mid,31,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00680956,0,0.5,1
112,0.006855203,hard,mid,32,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006855203,0,0.5,1
112,0.010822787,easy,mid,33,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010822787,0,0.5,1
112,0.006584088,easy,mid,34,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006584088,0,0.5,1
112,0.005863109,easy,mid,35,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005863109,0,0.5,1
112,0.010189665,easy,mid,36,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010189665,0,0.5,1
112,0.009958817,hard,mid,37,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009958817,0,0.5,1
112,0.010140083,easy,mid,38,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010140083,0,0.5,1
112,0.010868996,hard,mid,39,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010868996,0,0.5,1
112,0.006566838,easy,mid,40,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006566838,0,0.5,1
112,0.010138403,hard,mid,41,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010138403,0,0.5,1
112,0.010423367,easy,mid,42,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010423367,0,0.5,1
112,0.010730988,easy,mid,43,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010730988,0,0.5,1
112,0.010667794,hard,mid,44,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010667794,0,0.5,1
112,0.010107809,hard,mid,45,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010107809,0,0.5,1
112,0.005648508,hard,mid,46,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.005648508,0,0.5,1
112,0.006511184,hard,mid,47,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006511184,0,0.5,1
112,0.01034336,easy,mid,48,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01034336,0,0.5,1
112,0.006742503,hard,mid,49,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006742503,0,0.5,1
112,0.006314551,hard,mid,50,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006314551,0,0.5,1
113,0.006611308,easy,mid,1,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.006611308,0,0.5,0.5
113,0.010014245,hard,mid,2,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010014245,0,0.5,0.5
113,0.010131734,easy,mid,3,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010131734,0,0.5,0.5
113,0.010109665,hard,mid,4,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010109665,0,0.5,0.5
113,0.009794602,easy,mid,5,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.009794602,0,0.5,0.5
113,0.006997213,hard,mid,6,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.006997213,0,0.5,0.5
113,0.006969014,hard,mid,7,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.006969014,0,0.5,0.5
113,0.010100335,easy,mid,8,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010100335,0,0.5,0.5
113,0.006769934,hard,mid,9,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.006769934,0,0.5,0.5
113,0.005884935,hard,mid,10,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.005884935,0,0.5,0.5
113,0.007011586,easy,mid,11,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007011586,0,0.5,0.5
113,0.010513733,easy,mid,12,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010513733,0,0.5,0.5
113,0.006959385,easy,mid,13,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.006959385,0,0.5,0.5
113,0.009891847,hard,mid,14,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.009891847,0,0.5,0.5
113,0.010081194,hard,mid,15,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010081194,0,0.5,0.5
113,0.008191633,easy,mid,16,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.008191633,0,0.5,0.5
113,0.010453841,easy,mid,17,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010453841,0,0.5,0.5
113,0.007035381,easy,mid,18,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007035381,0,0.5,0.5
113,0.010100826,easy,mid,19,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010100826,0,0.5,0.5
113,0.010021469,easy,mid,20,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010021469,0,0.5,0.5
113,0.010585832,hard,mid,21,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010585832,0,0.5,0.5
113,0.007083692,easy,mid,22,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007083692,0,0.5,0.5
113,0.010348736,hard,mid,23,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010348736,0,0.5,0.5
113,0.01012079,easy,mid,24,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.01012079,0,0.5,0.5
113,0.006797364,easy,mid,25,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.006797364,0,0.5,0.5
113,0.006857855,easy,mid,26,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.006857855,0,0.5,0.5
113,0.010171111,hard,mid,27,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010171111,0,0.5,0.5
113,0.009335373,easy,mid,28,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.009335373,0,0.5,0.5
113,0.007051742,easy,mid,29,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007051742,0,0.5,0.5
113,0.006789045,hard,mid,30,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.006789045,0,0.5,0.5
113,0.007130753,easy,mid,31,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007130753,0,0.5,0.5
113,0.006657239,hard,mid,32,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.006657239,0,0.5,0.5
113,0.008751611,easy,mid,33,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.008751611,0,0.5,0.5
113,0.010404111,easy,mid,34,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010404111,0,0.5,0.5
113,0.007125875,easy,mid,35,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007125875,0,0.5,0.5
113,0.010173614,hard,mid,36,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.010173614,0,0.5,0.5
113,0.006141601,easy,mid,37,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.006141601,0,0.5,0.5
113,0.009713365,easy,mid,38,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.009713365,0,0.5,0.5
113,0.007160876,easy,mid,39,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007160876,0,0.5,0.5
113,0.01029964,easy,mid,40,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.01029964,0,0.5,0.5
113,0.007311553,easy,mid,41,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007311553,0,0.5,0.5
113,0.007206346,hard,mid,42,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.007206346,0,0.5,0.5
113,0.010365555,easy,mid,43,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010365555,0,0.5,0.5
113,0.009895029,easy,mid,44,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.009895029,0,0.5,0.5
113,0.007249903,easy,mid,45,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.007249903,0,0.5,0.5
113,0.010028141,easy,mid,46,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010028141,0,0.5,0.5
113,0.006947677,easy,mid,47,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.006947677,0,0.5,0.5
113,0.009721583,hard,mid,48,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.009721583,0,0.5,0.5
113,0.010032553,easy,mid,49,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.010032553,0,0.5,0.5
113,0.009885543,easy,mid,50,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.009885543,0,0.5,0.5
116,0.006442134,hard,mid,1,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006442134,0,0.5,1
116,0.009750308,easy,mid,2,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.009750308,0,0.5,1
116,0.006617763,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006617763,0,0.5,1
116,0.005733733,hard,mid,4,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.005733733,0,0.5,1
116,0.007126614,easy,mid,5,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.007126614,0,0.5,1
116,0.00868218,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.00868218,0,0.5,1
116,0.007285437,hard,mid,7,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.007285437,0,0.5,1
116,0.009644107,easy,mid,8,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.009644107,0,0.5,1
116,0.007327242,easy,mid,9,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.007327242,0,0.5,1
