"","PID","Gender","Age","CueMapping","Phase","Block","TrialN","NbackLevel","ISI","ISI_calibrated","CaliEnd_A_measure","Trial_A_measure","Trial_ACC","Trial_RT","CueLearning","TrialDemandLearning","cue_i_on_zyg_values","cue_i_on_zyg_zvalues","cue_e_on_zyg_values","cue_e_on_zyg_zvalues","cue_i_on_scr_values","cue_i_on_scr_zvalues","cue_e_on_scr_values","cue_e_on_scr_zvalues","PhaseType","Choice","ChoiceDemand","TaskDemand","ChoiceRT","cue_e_true_zyg_values","cue_e_true_zyg_zvalues","cue_e_true_cor_values","cue_e_true_cor_zvalues","cue_e_true_scr_values","cue_e_true_scr_zvalues","OfflineRatingTimePoint","TrialDemand","OfflineRating","OfflineRatingRT","cue_i_off_zyg_values","cue_i_off_zyg_zvalues","cue_i_off_cor_values","cue_i_off_cor_zvalues","cue_i_off_scr_values","cue_i_off_scr_zvalues","CueCheck","CueDemandCheck","CorrectAnswer","Answer","AnswerDemand","AnswerRT","AnswerACC","DemandRatingQuesIndex","QuesTLX","DemandLevel","DemandRating","DemandRatingRT","BAI_bis","BAI_bas_d","BAI_bas_rr","BAI_bas_fs","NFC","BFI_ext","BFI_agr","BFI_con","BFI_neu","BFI_open","UPPS_lps","UPPS_lpm","UPPS_pu","UPPS_ss"
"048.22",48,"Female",29,"B","LEARNING",1,22,3,1472,,,,,,"cue1.png","Hard",-4.56978056535217e-05,-0.219543542665676,-6.83234396978991e-05,-0.446680271800239,1.624,-0.0211674576943811,1.527,-0.0320597298870356,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.23",48,"Female",29,"B","LEARNING",1,23,3,1472,,,,,,"cue1.png","Hard",-3.60861138348715e-05,-0.108159827772391,6.11176173596303e-05,0.763112964766172,2.34,1.48970104913946,2.102,0.889657504365246,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.24",48,"Female",29,"B","LEARNING",1,24,3,1472,,,,,,"cue1.png","Hard",3.42334367930456e-05,0.706728219653972,8.75861678032324e-05,1.01049562708602,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.25",48,"Female",29,"B","LEARNING",1,25,1,1472,,,,,,"cue2.png","Easy",-6.42718958259298e-05,-0.43478672806945,,,1.126,-1.07202292753133,0.878,-1.07239796472135,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.26",48,"Female",29,"B","LEARNING",1,26,1,1472,,,,,,"cue2.png","Easy",-4.06908246091491e-05,-0.161520859495545,,,0.995,-1.34845278003864,2.364,1.30963996588542,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.27",48,"Female",29,"B","LEARNING",1,27,3,1472,,,,,,"cue1.png","Hard",,,,,1.903,0.567564823599811,0.716,-1.33208177680634,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.28",48,"Female",29,"B","LEARNING",1,28,1,1472,,,,,,"cue2.png","Easy",-3.75813268145967e-05,-0.125486889374106,6.89694739044277e-05,0.836498667558786,1.633,-0.00217609378166591,2.4,1.36734747968208,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.29",48,"Female",29,"B","LEARNING",1,29,1,1472,,,,,,"cue2.png","Easy",-9.00374812706035e-05,-0.733367527097933,-0.000128475645420623,-1.00888003516867,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.30",48,"Female",29,"B","LEARNING",1,30,3,1472,,,,,,"cue1.png","Hard",-0.00011788521316047,-1.05607698218335,0.000202022217272359,2.08004776003559,,,1.94,0.629973692280255,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.31",48,"Female",29,"B","LEARNING",1,31,3,1472,,,,,,"cue1.png","Hard",5.20113828244872e-05,0.912745402634395,-9.03600487783432e-05,-0.65264073927796,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.32",48,"Female",29,"B","LEARNING",1,32,1,1472,,,,,,"cue2.png","Easy",-1.49305768399346e-05,0.136998084644874,-0.000253794167519652,-2.18014287787337,0.997,-1.34423247694692,1.011,-0.859200760972562,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.33",48,"Female",29,"B","LEARNING",1,33,1,1472,,,,,,"cue2.png","Easy",-0.000108327000000505,-0.945312997071694,-1.12024773133417e-05,0.0871886221187032,2.152,1.09299255851828,0.572,-1.562911831993,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.34",48,"Female",29,"B","LEARNING",1,34,1,1472,,,,,,"cue2.png","Easy",0.000148358384107119,2.02924883659434,,,2.555,1.94338363149878,1.172,-0.601119935381924,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.35",48,"Female",29,"B","LEARNING",1,35,3,1472,,,,,,"cue1.png","Hard",-0.000106757739166803,-0.927127842512829,7.94153251381102e-05,0.934128588543372,2.229,1.2554742275493,1.416,-0.209991230760085,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.36",48,"Female",29,"B","LEARNING",1,36,3,1472,,,,,,"cue1.png","Hard",6.26247327839102e-05,1.03573668952202,1.56931752603629e-05,0.338563103418298,1.684,0.105441635057057,1.1,-0.716534962975253,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.37",48,"Female",29,"B","LEARNING",1,37,1,1472,,,,,,"cue2.png","Easy",6.52519140277325e-06,0.385635183904031,-5.83087853371161e-05,-0.353080440435752,,,1.664,0.18754941983916,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.38",48,"Female",29,"B","LEARNING",1,38,3,1472,,,,,,"cue1.png","Hard",0.000191690817716458,2.5314005411891,-5.15554403671598e-05,-0.289961741820508,2.086,0.953722556491702,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.39",48,"Female",29,"B","LEARNING",1,39,3,1472,,,,,,"cue1.png","Hard",-0.000121460281172949,-1.09750614613692,-2.03026481945937e-05,0.00213581558264214,1.506,-0.270165340105545,2.07,0.838361936545989,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.40",48,"Female",29,"B","LEARNING",1,40,3,1472,,,,,,"cue1.png","Hard",-1.16793579763297e-05,0.174674369090112,,,1.927,0.618208460700387,1.434,-0.181137473861753,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.41",48,"Female",29,"B","LEARNING",1,41,1,1472,,,,,,"cue2.png","Easy",-0.000175344509633418,-1.7219358150574,2.37156784076947e-05,0.413543718291223,0.842,-1.67130596655481,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.42",48,"Female",29,"B","LEARNING",1,42,3,1472,,,,,,"cue1.png","Hard",,,-3.09135422753163e-06,0.16299750434847,2.532,1.89485014594407,2.532,1.57894169693652,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.43",48,"Female",29,"B","LEARNING",1,43,3,1472,,,,,,"cue1.png","Hard",6.07308155691657e-05,1.01378930096039,-5.58644448349888e-05,-0.330234933186653,1.028,-1.27881777902534,2.623,1.72481346792253,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.44",48,"Female",29,"B","LEARNING",1,44,1,1472,,,,,,"cue2.png","Easy",-9.30285180688983e-05,-0.76802872891988,-1.42942700360701e-05,0.058291840758523,1.551,-0.175208520541966,1.771,0.359068974734803,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.45",48,"Female",29,"B","LEARNING",1,45,1,1472,,,,,,"cue2.png","Easy",,,-0.000335589622369252,-2.94462665379726,1.719,0.179296939162064,1.36,-0.299758474443786,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.46",48,"Female",29,"B","LEARNING",1,46,1,1472,,,,,,"cue2.png","Easy",,,,,1.114,-1.09734474608162,1.416,-0.209991230760085,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.47",48,"Female",29,"B","LEARNING",1,47,3,1472,,,,,,"cue1.png","Hard",-4.53954677632606e-06,0.257413049241092,,,,,1.744,0.315788339387304,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.48",48,"Female",29,"B","LEARNING",1,48,3,1472,,,,,,"cue1.png","Hard",,,3.05765058146038e-05,0.477666978582886,1.232,-0.848346863670451,0.396,-1.84503745499892,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.49",48,"Female",29,"B","LEARNING",1,49,1,1472,,,,,,"cue2.png","Easy",,,-4.00540238144256e-05,-0.182466204680026,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.50",48,"Female",29,"B","LEARNING",1,50,1,1472,,,,,,"cue2.png","Easy",,,,,2.373,1.55933605015275,0.747,-1.28238919548144,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.51",48,"Female",29,"B","TrueCHOICE",9,1,3,1472,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0136343999765813,,,,,1.46,-0.984785145412973,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.52",48,"Female",29,"B","TrueCHOICE",9,2,3,1472,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0167011999292299,0.00017293147211489,1.68974060290885,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.53",48,"Female",29,"B","TrueCHOICE",9,3,3,1472,,,,,,"","",,,,,,,,,"True","Left","Hard","Hard",0.0160811999812722,,,-0.00146127191107343,-1.90017456426379,1.599,1.55012476592783,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.54",48,"Female",29,"B","TrueCHOICE",9,4,3,1472,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0166049000108614,1.67539330659019e-05,-0.511772208741236,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.55",48,"Female",29,"B","TrueCHOICE",9,5,1,1472,,,,,,"","",,,,,,,,,"True","Right","Easy","Easy",0.0166563000530004,-9.61787911286927e-06,-0.883515051735985,-0.000120687769710871,0.357011303232325,1.548,0.620049906371127,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.56",48,"Female",29,"B","TrueCHOICE",9,6,1,1472,,,,,,"","",,,,,,,,,"True","Right","Easy","Easy",0.0153647999977692,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.57",48,"Female",29,"B","TrueCHOICE",9,7,1,1472,,,,,,"","",,,,,,,,,"True","Left","Easy","Easy",0.0168098000576719,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.58",48,"Female",29,"B","TrueCHOICE",9,8,1,1472,,,,,,"","",,,,,,,,,"True","Right","Easy","Easy",0.0165964000625535,,,-8.15706179999381e-05,0.422874145626445,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.59",48,"Female",29,"B","TrueCHOICE",9,9,1,1472,,,,,,"","",,,,,,,,,"True","Left","Easy","Easy",0.0159232000587508,-9.00425020046057e-06,-0.874865204129903,-0.000283490128055692,0.0828955867227515,1.51,-0.0729470478083684,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.60",48,"Female",29,"B","TrueCHOICE",9,10,1,1472,,,,,,"","",,,,,,,,,"True","Right","Easy","Easy",0.0165930000366643,9.42345724730832e-05,0.580411861698275,0.000283403729636925,1.03739352868227,1.453,-1.11244247907762,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.61",48,"Female",29,"B","FalseCHOICE",9,1,2,1472,,,,,,"","",,,,,,,,,"False","Left","Easy","Mid",0.0167549999896436,,,,,1.46,-0.984785145412973,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.62",48,"Female",29,"B","FalseCHOICE",9,2,2,1472,,,,,,"","",,,,,,,,,"False","Left","Hard","Mid",0.0159174000145867,0.00017293147211489,1.68974060290885,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.63",48,"Female",29,"B","FalseCHOICE",9,3,2,1472,,,,,,"","",,,,,,,,,"False","Left","Hard","Mid",0.0159213000442832,,,-0.00146127191107343,-1.90017456426379,1.599,1.55012476592783,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.64",48,"Female",29,"B","FalseCHOICE",9,4,2,1472,,,,,,"","",,,,,,,,,"False","Right","Easy","Mid",0.0166011999826878,1.67539330659019e-05,-0.511772208741236,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.65",48,"Female",29,"B","FalseCHOICE",9,5,2,1472,,,,,,"","",,,,,,,,,"False","Right","Hard","Mid",0.0171441999264061,-9.61787911286927e-06,-0.883515051735985,-0.000120687769710871,0.357011303232325,1.548,0.620049906371127,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.66",48,"Female",29,"B","FalseCHOICE",9,6,2,1472,,,,,,"","",,,,,,,,,"False","Right","Easy","Mid",0.0151214000070467,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.67",48,"Female",29,"B","FalseCHOICE",9,7,2,1472,,,,,,"","",,,,,,,,,"False","Left","Hard","Mid",0.0160732000367715,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.68",48,"Female",29,"B","FalseCHOICE",9,8,2,1472,,,,,,"","",,,,,,,,,"False","Right","Hard","Mid",0.0154342999448999,,,-8.15706179999381e-05,0.422874145626445,,,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.69",48,"Female",29,"B","FalseCHOICE",9,9,2,1472,,,,,,"","",,,,,,,,,"False","Left","Easy","Mid",0.0141425000037997,-9.00425020046057e-06,-0.874865204129903,-0.000283490128055692,0.0828955867227515,1.51,-0.0729470478083684,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.70",48,"Female",29,"B","FalseCHOICE",9,10,2,1472,,,,,,"","",,,,,,,,,"False","Right","Easy","Mid",0.0167393999872729,9.42345724730832e-05,0.580411861698275,0.000283403729636925,1.03739352868227,1.453,-1.11244247907762,"","",,,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.71",48,"Female",29,"","OFFLINERATING",9,1,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T0","Easy",28,0.868227800005116,,,,,1.584,-0.368548097332169,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.72",48,"Female",29,"","OFFLINERATING",9,2,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T0","Hard",21,0.935016299947165,,,0.000114047803038495,1.31659694651261,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.73",48,"Female",29,"","OFFLINERATING",9,3,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T1","Easy",0,1.9301888999762,-9.99058236991258e-05,1.02763205997237,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.74",48,"Female",29,"","OFFLINERATING",9,4,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T1","Hard",0,1.32828510005493,,,-0.000894915049254122,-1.10543308422403,1.461,-0.998151096941293,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.75",48,"Female",29,"","OFFLINERATING",9,5,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T2","Easy",25,1.21873850002885,-0.000167844140191116,-1.3552310654994,,,1.923,1.36669919427346,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.76",48,"Female",29,"","OFFLINERATING",9,6,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T2","Hard",6,1.21848139993381,-0.000119864614743133,0.327599005527033,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.77",48,"Female",29,"","OFFLINERATING",9,7,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T3","Easy",0,1.22796020004898,,,-0.000522382746420919,-0.211163862288578,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"048.78",48,"Female",29,"","OFFLINERATING",9,8,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T3","Hard",0,1.41846060007811,,,,,,,,,,,,,,,,,,,1,1,0.2,1.5,3,2.5,2.55555555555556,3.11111111111111,2.125,2.11111111111111,0.75,2,2.5,1.75
"049.1",49,"Female",28,"A","LEARNING",1,1,1,1472,,,,,,"cue1.png","Easy",,,,,1.258,0.0964909913106383,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.2",49,"Female",28,"A","LEARNING",1,2,3,1472,,,,,,"cue2.png","Hard",-0.000863428821810451,-0.725812050410837,0.000248008612533482,0.0990021638763543,1.134,-0.0996546303700038,1.463,-0.378400219635059,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.3",49,"Female",28,"A","LEARNING",1,3,1,1472,,,,,,"cue1.png","Easy",-0.000127226599690901,0.185106451619148,,,1.573,0.594764143160658,1.117,-1.04610044690893,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.4",49,"Female",28,"A","LEARNING",1,4,3,1472,,,,,,"cue2.png","Hard",-0.000533400719566556,-0.317461334410161,0.000115152797740677,-0.115431241908415,1.577,0.601091421279389,1.59,-0.133319500375575,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.5",49,"Female",28,"A","LEARNING",1,5,3,1472,,,,,,"cue2.png","Hard",-0.00186869933030955,-1.96965440543734,0.000332344685656048,0.235123201697609,,,1.575,-0.162266042020396,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.6",49,"Female",28,"A","LEARNING",1,6,1,1472,,,,,,"cue1.png","Easy",0.000136088161224947,0.510911346482531,9.54580281338447e-05,-0.147219210914707,0.11,-1.71943782876499,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.7",49,"Female",28,"A","LEARNING",1,7,3,1472,,,,,,"cue2.png","Hard",,,7.023186892897e-05,-0.187935014296036,,,1.466,-0.372610911306095,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.8",49,"Female",28,"A","LEARNING",1,8,3,1472,,,,,,"cue2.png","Hard",,,0.000120220008070173,-0.107252607269983,,,1.959,0.578765424087019,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.9",49,"Female",28,"A","LEARNING",1,9,1,1472,,,,,,"cue1.png","Easy",,,1.89892830995517e-05,-0.27064213718529,,,0.935,-1.39731848553276,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.10",49,"Female",28,"A","LEARNING",1,10,1,1472,,,,,,"cue1.png","Easy",-5.52452666105459e-05,0.27417046981092,7.10469959051326e-05,-0.186619374074204,0.856,-0.539400459621767,2.778,2.15924659789424,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.11",49,"Female",28,"A","LEARNING",1,11,3,1472,,,,,,"cue2.png","Hard",2.7355956468576e-05,0.376374701382582,,,0.846,-0.555218654918593,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.12",49,"Female",28,"A","LEARNING",1,12,1,1472,,,,,,"cue1.png","Easy",-3.36753849604623e-05,0.300859338292042,3.43245482195258e-05,-0.245890543636924,-0.104,-2.05794720811707,1.553,-0.204720969766133,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
"049.13",49,"Female",28,"A","LEARNING",1,13,1,1472,,,,,,"cue1.png","Easy",-8.09720782634152e-06,0.332507755125926,0.00252988517959512,3.78202171871168,0.859,-0.53465500103272,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,0.25,0,0.25,3.11111111111111,3.75,3.55555555555556,3.22222222222222,1.625,3.77777777777778,2,2.25,3,2.5
